Date,Value
1976-02-01,1.5
1976-03-01,2.21
1976-04-01,0.99
1976-05-01,3.74
1976-06-01,1.59
1976-07-01,5.19
1976-08-01,2.62
1976-09-01,3.51
1976-10-01,2.9
1976-11-01,2.38
1976-12-01,3.22
1977-01-01,3.33
1977-02-01,2.23
1977-03-01,4.05
1977-04-01,2.2
1977-05-01,3.86
1977-06-01,2.41
1977-07-01,2.7
1977-08-01,4.57
1977-09-01,3.0
1977-10-01,6.09
1977-11-01,5.41
1977-12-01,3.92
1978-01-01,6.32
1978-02-01,1.91
1978-03-01,7.8
1978-04-01,2.9
1978-05-01,5.64
1978-06-01,7.84
1978-07-01,4.19
1978-08-01,1.66
1978-09-01,1.17
1978-10-01,1.5
1978-11-01,4.4
1978-12-01,2.31
1979-01-01,6.47
1979-02-01,5.01
1979-03-01,5.13
1979-04-01,7.0
1979-05-01,10.12
1979-06-01,2.97
1979-07-01,4.69
1979-08-01,1.79
1979-09-01,13.8
