Date,Value
1998-11-01,1.17
1998-12-01,3.08
1999-01-01,4.53
1999-02-01,2.64
1999-03-01,2.71
1999-04-01,2.35
1999-05-01,0.94
1999-06-01,1.56
1999-07-01,4.39
1999-08-01,2.5
1999-09-01,12.05
1999-10-01,1.41
1999-11-01,2.29
1999-12-01,2.35
2000-01-01,3.33
2000-02-01,1.84
2000-03-01,2.51
2000-04-01,3.48
2000-05-01,2.02
2000-06-01,5.41
2000-07-01,6.88
2000-08-01,5.6
2000-09-01,4.02
2000-10-01,0.01
2000-11-01,1.23
2000-12-01,1.51
2001-01-01,2.42
2001-02-01,1.7
2001-03-01,4.9
2001-04-01,1.25
2001-05-01,4.31
2001-06-01,4.51
2001-07-01,4.84
2001-08-01,2.21
2001-09-01,2.17
2001-10-01,0.7
2001-11-01,0.3
2001-12-01,3.16
2002-01-01,2.33
2002-02-01,1.03
2002-03-01,3.88
2002-04-01,1.82
2002-05-01,4.16
2002-06-01,0.72
2002-07-01,4.64
2002-08-01,1.79
2002-09-01,2.46
2002-10-01,4.62
2002-11-01,5.4
2002-12-01,4.04
2003-01-01,1.53
2003-02-01,5.75
2003-03-01,4.16
2003-04-01,5.32
2003-05-01,8.17
2003-06-01,5.71
2003-07-01,8.31
2003-08-01,3.56
2003-09-01,7.13
2003-10-01,2.28
2003-11-01,3.64
2003-12-01,3.35
2004-01-01,1.74
2004-02-01,2.03
2004-03-01,1.83
2004-04-01,2.93
2004-05-01,2.2
2004-06-01,5.26
2004-07-01,2.63
2004-08-01,3.01
2004-09-01,6.64
2004-10-01,1.98
2004-11-01,5.14
2004-12-01,2.41
2005-01-01,3.73
2005-02-01,1.79
2005-03-01,3.51
2005-04-01,2.25
2005-05-01,2.12
2005-06-01,3.33
2005-07-01,4.31
2005-08-01,2.28
2005-09-01,0.12
2005-10-01,7.29
2005-11-01,4.05
2005-12-01,3.03
2006-01-01,3.15
2006-02-01,2.07
2006-03-01,0.76
2006-04-01,2.44
2006-05-01,1.65
2006-06-01,6.75
2006-07-01,2.37
2006-08-01,4.19
2006-09-01,7.73
2006-10-01,6.76
2006-11-01,4.77
2006-12-01,1.66
2007-01-01,3.33
2007-02-01,2.0
2007-03-01,3.95
2007-04-01,3.1
2007-05-01,3.37
2007-06-01,3.06
2007-07-01,7.19
2007-08-01,1.49
2007-09-01,1.21
2007-10-01,4.97
2007-11-01,0.46
2007-12-01,2.65
2008-01-01,1.27
2008-02-01,1.95
2008-03-01,3.61
2008-04-01,4.39
2008-05-01,2.86
2008-06-01,1.94
2008-07-01,1.07
2008-08-01,2.73
2008-09-01,2.28
2008-10-01,2.09
2008-11-01,3.94
2008-12-01,3.48
2009-01-01,3.13
2009-02-01,1.14
2009-03-01,3.23
2009-04-01,2.87
2009-05-01,7.04
2009-06-01,3.71
2009-07-01,3.09
2009-08-01,2.37
2009-09-01,2.17
2009-10-01,3.17
2009-11-01,8.19
2009-12-01,6.82
2010-01-01,4.79
2010-02-01,2.29
2010-03-01,5.22
2010-04-01,2.86
2010-05-01,4.56
2010-06-01,3.13
2010-07-01,2.89
2010-08-01,6.53
2010-09-01,6.83
2010-10-01,2.49
2010-11-01,1.93
2010-12-01,2.16
2011-01-01,1.3
2011-02-01,2.12
2011-03-01,2.69
2011-04-01,5.36
2011-05-01,3.33
2011-06-01,3.81
2011-07-01,2.99
2011-08-01,2.06
2011-09-01,4.49
2011-10-01,2.95
2011-11-01,3.27
2011-12-01,4.61
2012-01-01,2.22
2012-02-01,2.61
2012-03-01,5.78
2012-04-01,2.44
2012-05-01,2.36
2012-06-01,1.71
2012-07-01,2.73
2012-08-01,2.7
2012-09-01,2.35
2012-10-01,1.68
2012-11-01,0.61
2012-12-01,2.65
2013-01-01,6.06
2013-02-01,1.57
2013-03-01,3.31
2013-04-01,3.38
2013-05-01,6.12
2013-06-01,6.32
2013-07-01,3.41
2013-08-01,3.55
2013-09-01,0.48
2013-10-01,2.34
2013-11-01,3.35
2013-12-01,5.69
2014-01-01,3.27
2014-02-01,3.81
2014-03-01,2.93
2014-04-01,5.62
2014-05-01,5.39
2014-06-01,2.4
2014-07-01,5.79
2014-08-01,4.78
2014-09-01,1.62
2014-10-01,3.57
2014-11-01,2.43
2014-12-01,3.12
2015-01-01,1.86
2015-02-01,2.52
2015-03-01,3.28
2015-04-01,4.06
2015-05-01,1.66
2015-06-01,5.59
2015-07-01,3.79
2015-08-01,1.98
2015-09-01,7.13
2015-10-01,4.07
2015-11-01,4.39
2015-12-01,4.97
2016-01-01,2.77
2016-02-01,4.52
2016-03-01,3.36
2016-04-01,2.12
2016-05-01,6.89
2016-06-01,6.27
2016-07-01,6.0
2016-08-01,1.19
2016-09-01,3.38
2016-10-01,1.73
2016-11-01,1.17
2016-12-01,3.1
2017-01-01,3.78
2017-02-01,0.6
2017-03-01,2.66
2017-04-01,4.18
2017-05-01,7.88
2017-06-01,2.09
2017-07-01,3.3
2017-08-01,2.24
2017-09-01,1.91
2017-10-01,2.57
2017-11-01,1.02
2017-12-01,0.69
2018-01-01,2.94
2018-02-01,5.72
2018-03-01,3.07
2018-04-01,4.8
2018-05-01,8.32
2018-06-01,4.87
2018-07-01,5.78
2018-08-01,4.44
2018-09-01,6.77
2018-10-01,4.76
2018-11-01,7.09
2018-12-01,7.14
2019-01-01,2.83
2019-02-01,4.82
2019-03-01,3.55
2019-04-01,4.02
2019-05-01,2.09
2019-06-01,3.79
2019-07-01,3.24
2019-08-01,3.24
2019-09-01,0.17
2019-10-01,6.73
2019-11-01,1.69
2019-12-01,2.85
2020-01-01,3.98
2020-02-01,5.37
2020-03-01,2.79
2020-04-01,7.56
2020-05-01,3.65
2020-06-01,4.91
2020-07-01,3.74
2020-08-01,10.96
2020-09-01,6.48
2020-10-01,6.43
2020-11-01,8.51
2020-12-01,5.35
2021-01-01,3.81
2021-02-01,4.24
2021-03-01,3.17
2021-04-01,2.73
2021-05-01,1.7
2021-06-01,5.26
2021-07-01,2.47
2021-08-01,2.44
2021-09-01,2.62
2021-10-01,2.76
2021-11-01,0.95
2021-12-01,0.94
2022-01-01,3.93
2022-02-01,3.14
2022-03-01,3.93
2022-04-01,2.21
2022-05-01,5.72
2022-06-01,2.16
2022-07-01,9.47
2022-08-01,2.64
2022-09-01,1.79
2022-10-01,2.3
2022-11-01,4.73
2022-12-01,5.68
2023-01-01,3.05
2023-02-01,3.16
2023-03-01,1.67
2023-04-01,4.79
2023-05-01,1.91
2023-06-01,4.33
2023-07-01,10.39
2023-08-01,2.31
2023-09-01,3.53
2023-10-01,0.97
2023-11-01,2.26
2023-12-01,5.04
2024-01-01,6.3
2024-02-01,2.75
2024-03-01,4.2
2024-04-01,2.27
2024-05-01,2.49
2024-06-01,0.04
2024-07-01,5.86
2024-08-01,6.63
2024-09-01,6.02
2024-10-01,0.2
2024-11-01,2.26
2024-12-01,5.04
