Date,Value
2007-11-01,0.77
2007-12-01,2.66
2008-01-01,1.42
2008-02-01,1.8
2008-03-01,2.62
2008-04-01,5.69
2008-05-01,3.13
2008-06-01,2.22
2008-07-01,4.75
2008-08-01,3.49
2008-09-01,1.86
2008-10-01,1.07
2008-11-01,1.52
2008-12-01,3.89
2009-01-01,3.6
2009-02-01,1.14
2009-03-01,5.58
2009-04-01,2.92
2009-05-01,9.33
2009-06-01,4.06
2009-07-01,6.14
2009-08-01,3.53
2009-09-01,2.3
2009-10-01,2.84
2009-11-01,5.12
2009-12-01,6.97
2010-01-01,3.94
2010-02-01,2.17
2010-03-01,3.51
2010-04-01,2.42
2010-05-01,4.78
2010-06-01,1.24
2010-07-01,4.0
2010-08-01,5.7
2010-09-01,3.2
2010-10-01,3.19
2010-11-01,2.17
2010-12-01,3.26
2011-01-01,0.82
2011-02-01,1.97
2011-03-01,5.6
2011-04-01,5.15
2011-05-01,7.39
2011-06-01,2.78
2011-07-01,3.93
2011-08-01,1.25
2011-09-01,4.84
2011-10-01,2.96
2011-11-01,4.13
2011-12-01,3.62
2012-01-01,2.08
2012-02-01,2.71
2012-03-01,4.67
2012-04-01,4.68
2012-05-01,3.68
2012-06-01,2.91
2012-07-01,2.56
2012-08-01,4.15
2012-09-01,3.61
2012-10-01,1.72
2012-11-01,1.08
2012-12-01,2.41
2013-01-01,7.74
2013-02-01,1.36
2013-03-01,3.12
2013-04-01,3.8
2013-05-01,5.83
2013-06-01,7.37
2013-07-01,8.01
2013-08-01,2.08
2013-09-01,1.35
2013-10-01,2.64
2013-11-01,3.02
2013-12-01,5.26
2014-01-01,1.65
2014-02-01,3.98
2014-03-01,2.42
2014-04-01,3.93
2014-05-01,2.85
2014-06-01,2.84
2014-07-01,2.15
2014-08-01,5.95
2014-09-01,3.8
2014-10-01,4.07
2014-11-01,3.01
2014-12-01,2.65
2015-01-01,1.3
2015-02-01,2.12
2015-03-01,4.56
2015-04-01,5.15
2015-05-01,2.4
2015-06-01,3.46
2015-07-01,4.28
2015-08-01,4.09
2015-09-01,8.61
2015-10-01,3.87
2015-11-01,3.65
2015-12-01,5.51
2016-01-01,2.44
2016-02-01,4.7
2016-03-01,2.56
2016-04-01,1.56
2016-05-01,4.76
2016-06-01,3.28
2016-07-01,4.86
2016-08-01,4.16
2016-09-01,6.95
2016-10-01,2.26
2016-11-01,0.77
2016-12-01,4.1
2017-01-01,4.5
2017-02-01,0.89
2017-03-01,3.1
2017-04-01,6.45
2017-05-01,6.22
2017-06-01,2.96
2017-07-01,3.3
2017-08-01,2.54
2017-09-01,1.45
2017-10-01,7.72
2017-11-01,1.19
2017-12-01,0.68
2018-01-01,1.64
2018-02-01,4.54
2018-03-01,4.66
2018-04-01,4.41
2018-05-01,5.79
2018-06-01,1.68
2018-07-01,2.13
2018-08-01,5.65
2018-09-01,7.89
2018-10-01,4.83
2018-11-01,4.06
2018-12-01,4.66
2019-01-01,2.8
2019-02-01,5.58
2019-03-01,2.46
2019-04-01,4.38
2019-05-01,2.45
2019-06-01,5.39
2019-07-01,2.83
2019-08-01,2.85
2019-09-01,1.02
2019-10-01,6.17
2019-11-01,3.33
2019-12-01,3.41
2020-01-01,3.02
2020-02-01,5.43
2020-03-01,3.89
2020-04-01,7.16
2020-05-01,7.38
2020-06-01,5.0
2020-07-01,2.63
2020-08-01,7.19
2020-09-01,4.59
2020-10-01,3.93
2020-11-01,5.39
2020-12-01,3.87
2021-01-01,3.5
2021-02-01,4.19
2021-03-01,3.72
2021-04-01,2.45
2021-05-01,2.9
2021-06-01,2.31
2021-07-01,6.99
2021-08-01,4.63
2021-09-01,7.24
2021-10-01,3.2
2021-11-01,0.96
2021-12-01,0.72
2022-01-01,3.27
2022-02-01,3.83
2022-03-01,2.55
2022-04-01,2.49
2022-05-01,6.65
2022-06-01,1.29
2022-07-01,5.21
2022-08-01,6.61
2022-09-01,3.21
2022-10-01,2.63
2022-11-01,3.96
2022-12-01,3.4
2023-01-01,2.73
2023-02-01,3.79
2023-03-01,2.17
2023-04-01,4.77
2023-05-01,4.16
2023-06-01,2.91
2023-07-01,4.39
2023-08-01,1.94
2023-09-01,6.66
2023-10-01,1.1
2023-11-01,1.76
2023-12-01,4.28
2024-01-01,3.98
2024-02-01,2.09
2024-03-01,2.35
2024-04-01,1.41
2024-05-01,3.44
2024-06-01,1.25
2024-07-01,5.91
2024-08-01,3.37
2024-09-01,6.73
2024-10-01,0.61
2024-11-01,1.76
2024-12-01,4.28
